image,quality,bytes,psnr_db,ships,found,n_pred
ef8928055.jpg,q30,36063,35.964299029907025,1,1,12
ef8928055.jpg,q20,27192,33.913623652464985,1,1,10
eff5057b2.jpg,original,197583,inf,1,0,0
eff5057b2.jpg,q60,76797,38.111937870643466,1,0,0
eff5057b2.jpg,q40,62540,35.75025413573038,1,0,0
eff5057b2.jpg,q30,55169,34.53680515630396,1,0,0
eff5057b2.jpg,q20,42596,32.01098543284322,1,0,0
f06543ef1.jpg,original,319454,inf,1,1,1
f06543ef1.jpg,q60,127275,33.016858084325754,1,1,1
f06543ef1.jpg,q40,103096,31.054384075016653,1,1,1
f06543ef1.jpg,q30,90537,30.047010826156722,1,1,1
f06543ef1.jpg,q20,73013,28.309858658795104,1,1,1
f0a108e91.jpg,original,196674,inf,2,2,2
f0a108e91.jpg,q60,75953,37.81723932447355,2,1,1
f0a108e91.jpg,q40,61618,35.60351585569667,2,1,1
f0a108e91.jpg,q30,54067,34.1298742947226,2,2,2
f0a108e91.jpg,q20,41683,32.19291422294467,2,1,1
f0aa3211d.jpg,original,201850,inf,0,0,0
f0aa3211d.jpg,q60,77678,37.95902940719867,0,0,0
f0aa3211d.jpg,q40,63524,35.692773060360224,0,0,0
f0aa3211d.jpg,q30,55645,34.440184619044174,0,0,0
f0aa3211d.jpg,q20,43202,32.04923288019304,0,0,0
f0c4a2ead.jpg,original,115444,inf,1,0,1
f0c4a2ead.jpg,q60,38410,41.47869717179116,1,1,2
f0c4a2ead.jpg,q40,30393,39.38339756977908,1,0,1
f0c4a2ead.jpg,q30,25404,38.158488389826914,1,0,1
f0c4a2ead.jpg,q20,18868,36.04493748657581,1,0,2
f162579a1.jpg,original,199881,inf,1,1,1
f162579a1.jpg,q60,75831,37.69540640147745,1,1,1
f162579a1.jpg,q40,61410,35.401147997675054,1,1,1
f162579a1.jpg,q30,53259,34.202360152117365,1,1,1
f162579a1.jpg,q20,41109,32.15800175883392,1,1,1
f169a1d4d.jpg,original,124164,inf,5,4,4
f169a1d4d.jpg,q60,39328,40.86800822571035,5,4,5
f169a1d4d.jpg,q40,30506,38.68837603024555,5,4,4
f169a1d4d.jpg,q30,24703,37.41321975889716,5,4,4
f169a1d4d.jpg,q20,17340,35.538898177147956,5,2,2
f4b36f4fc.jpg,original,326275,inf,1,0,0
f4b36f4fc.jpg,q60,117591,28.45891873213442,1,0,0
f4b36f4fc.jpg,q40,92580,26.621594415003855,1,0,0
f4b36f4fc.jpg,q30,79560,25.942911021926335,1,0,0
f4b36f4fc.jpg,q20,59476,24.85414278768532,1,0,0
f51076a80.jpg,original,180444,inf,2,2,2
f51076a80.jpg,q60,67580,38.61600645677216,2,2,2
f51076a80.jpg,q40,54288,36.41113993632739,2,2,2
f51076a80.jpg,q30,46953,35.1068766516355,2,2,2
f51076a80.jpg,q20,36125,33.04673438803736,2,2,2
f5424907d.jpg,original,273601,inf,4,4,4
f5424907d.jpg,q60,89684,31.083135896125885,4,4,4
f5424907d.jpg,q40,71164,29.74382667321523,4,4,4
f5424907d.jpg,q30,59690,29.088400000509118,4,4,4
f5424907d.jpg,q20,43210,27.894713120706026,4,4,4
f54314324.jpg,original,354056,inf,7,6,6
f54314324.jpg,q60,112645,27.070932328409008,7,6,6
f54314324.jpg,q40,87583,25.805975593477992,7,5,5
f54314324.jpg,q30,73585,25.326753743522886,7,5,5
f54314324.jpg,q20,53096,24.581651653208446,7,6,6
f74e84709.jpg,original,381777,inf,1,1,1
f74e84709.jpg,q60,136128,27.30942193833721,1,1,1
f74e84709.jpg,q40,107163,25.454143165421353,1,1,1
f74e84709.jpg,q30,90142,24.753950919951766,1,1,1
f74e84709.jpg,q20,65598,23.6682041945004,1,1,1
f7657ae07.jpg,original,140963,inf,11,6,8
f7657ae07.jpg,q60,47614,40.16205126953071,11,6,7
f7657ae07.jpg,q40,37275,37.80024703705396,11,5,6
f7657ae07.jpg,q30,30733,36.58405629745294,11,5,5
f7657ae07.jpg,q20,21943,34.60801707414463,11,3,3
f7c020891.jpg,original,218571,inf,1,1,1
f7c020891.jpg,q60,75085,33.632334023637725,1,1,1
f7c020891.jpg,q40,59309,31.94161928931186,1,1,1
f7c020891.jpg,q30,50573,31.086654594908588,1,1,1
f7c020891.jpg,q20,37701,29.609412189840437,1,1,1
f7c15c838.jpg,original,209991,inf,0,0,0
f7c15c838.jpg,q60,78974,36.93587967237444,0,0,0
f7c15c838.jpg,q40,63162,34.79108948197172,0,0,0
f7c15c838.jpg,q30,54420,33.70842201227831,0,0,0
f7c15c838.jpg,q20,42792,31.762628680870414,0,0,0
f7e3fcf8b.jpg,original,369021,inf,1,1,1
f7e3fcf8b.jpg,q60,129312,27.564740423760696,1,1,1
f7e3fcf8b.jpg,q40,101995,25.750976291734624,1,1,1
f7e3fcf8b.jpg,q30,85386,25.095294740172342,1,1,1
f7e3fcf8b.jpg,q20,61737,24.010211678134418,1,1,1
f80a8b091.jpg,original,189218,inf,1,0,0
f80a8b091.jpg,q60,72876,38.397789811934516,1,0,0
f80a8b091.jpg,q40,59083,36.022383537859504,1,0,0
f80a8b091.jpg,q30,52022,34.7931693013652,1,0,0
f80a8b091.jpg,q20,39778,32.23210245606138,1,0,0
f8339e72f.jpg,original,209329,inf,3,0,0
f8339e72f.jpg,q60,80884,37.39721371706837,3,0,0
f8339e72f.jpg,q40,65672,35.30714236838574,3,0,0
f8339e72f.jpg,q30,57863,33.78918300899453,3,0,0
f8339e72f.jpg,q20,44933,31.61385148272293,3,0,0
f87a3f556.jpg,original,261381,inf,3,2,2
f87a3f556.jpg,q60,102908,35.0644411465957,3,2,2
f87a3f556.jpg,q40,83332,32.961005298551704,3,2,2
f87a3f556.jpg,q30,73297,31.82047180034153,3,2,2
f87a3f556.jpg,q20,58120,29.86014324825845,3,2,2
f8cbed833.jpg,original,210406,inf,4,4,7
f8cbed833.jpg,q60,80490,37.246945789198804,4,3,7
f8cbed833.jpg,q40,64763,34.94607393091212,4,4,8
f8cbed833.jpg,q30,56285,33.71568368074173,4,4,7
f8cbed833.jpg,q20,43654,31.6928387913265,4,3,6
f98ba09af.jpg,original,169297,inf,2,1,1
f98ba09af.jpg,q60,59971,38.326410647186364,2,1,1
f98ba09af.jpg,q40,47389,36.205036251214565,2,1,1
f98ba09af.jpg,q30,40219,34.96344929997968,2,1,1
f98ba09af.jpg,q20,30120,33.07046205514942,2,1,1
f9be636e1.jpg,original,291439,inf,0,0,0
f9be636e1.jpg,q60,98352,29.98434317094073,0,0,1
f9be636e1.jpg,q40,78332,28.526879679819018,0,0,0
f9be636e1.jpg,q30,66530,27.876916498832376,0,0,0
f9be636e1.jpg,q20,47337,26.69186936795921,0,0,0
fb05dd5a8.jpg,original,128578,inf,1,1,1
fb05dd5a8.jpg,q60,41662,40.56566907795961,1,1,1
fb05dd5a8.jpg,q40,32291,38.54997533290803,1,1,1
fb05dd5a8.jpg,q30,26222,37.15262942738191,1,1,1
fb05dd5a8.jpg,q20,18073,35.08144968700022,1,1,1
fc46f4ec0.jpg,original,172416,inf,2,1,1
fc46f4ec0.jpg,q60,64238,38.398237448693706,2,0,0
fc46f4ec0.jpg,q40,51752,36.28656420390286,2,0,0
fc46f4ec0.jpg,q30,44556,35.00107777283238,2,0,0
fc46f4ec0.jpg,q20,33658,32.799938055125956,2,0,0
fd31cc8d9.jpg,original,186309,inf,1,1,1
fd31cc8d9.jpg,q60,69573,38.56348303026055,1,1,1
fd31cc8d9.jpg,q40,56380,36.46231352573152,1,1,1
fd31cc8d9.jpg,q30,49368,34.744023276455714,1,1,1
fd31cc8d9.jpg,q20,37544,33.30140149364865,1,1,1
fd5a78090.jpg,original,179929,inf,1,0,2
fd5a78090.jpg,q60,66483,38.36334748170684,1,0,2
fd5a78090.jpg,q40,52772,36.12666743892104,1,0,2
fd5a78090.jpg,q30,45301,34.85709657199241,1,0,2
fd5a78090.jpg,q20,34487,32.821217359989696,1,0,1
fe86a8ad4.jpg,original,138431,inf,11,3,4
fe86a8ad4.jpg,q60,48298,39.62862570742845,11,2,2
fe86a8ad4.jpg,q40,37969,37.337560075318095,11,2,3
fe86a8ad4.jpg,q30,31749,35.98933572181727,11,2,3
fe86a8ad4.jpg,q20,23104,34.299256667777115,11,2,2
ffecdeb53.jpg,original,341476,inf,1,0,0
ffecdeb53.jpg,q60,116785,28.09707215186667,1,0,0
ffecdeb53.jpg,q40,91403,26.422016101288797,1,0,0
ffecdeb53.jpg,q30,77537,25.79210911554075,1,0,0
ffecdeb53.jpg,q20,56245,24.79946077624854,1,0,0
